HR,timestamp,period,time_seconds
78.0,09:41:57,in-test,6341
77.68,09:41:58,in-test,6342
77.28,09:41:59,in-test,6343
76.8,09:42:00,in-test,6344
76.32,09:42:01,in-test,6345
75.85,09:42:02,in-test,6346
75.4,09:42:03,in-test,6347
74.93,09:42:04,in-test,6348
74.53,09:42:05,in-test,6349
74.05,09:42:06,in-test,6350
73.55,09:42:07,in-test,6351
73.1,09:42:08,in-test,6352
72.63,09:42:09,in-test,6353
72.27,09:42:10,in-test,6354
71.92,09:42:11,in-test,6355
71.53,09:42:12,in-test,6356
71.2,09:42:13,in-test,6357
70.85,09:42:14,in-test,6358
70.48,09:42:15,in-test,6359
70.15,09:42:16,in-test,6360
69.78,09:42:17,in-test,6361
69.43,09:42:18,in-test,6362
69.15,09:42:19,in-test,6363
68.98,09:42:20,in-test,6364
68.8,09:42:21,in-test,6365
68.72,09:42:22,in-test,6366
68.62,09:42:23,in-test,6367
68.5,09:42:24,in-test,6368
68.38,09:42:25,in-test,6369
68.47,09:42:26,in-test,6370
68.58,09:42:27,in-test,6371
68.55,09:42:28,in-test,6372
68.38,09:42:29,in-test,6373
68.27,09:42:30,in-test,6374
68.13,09:42:31,in-test,6375
68.07,09:42:32,in-test,6376
67.9,09:42:33,in-test,6377
67.77,09:42:34,in-test,6378
67.65,09:42:35,in-test,6379
67.5,09:42:36,in-test,6380
67.37,09:42:37,in-test,6381
67.28,09:42:38,in-test,6382
67.27,09:42:39,in-test,6383
67.3,09:42:40,in-test,6384
67.32,09:42:41,in-test,6385
67.35,09:42:42,in-test,6386
67.37,09:42:43,in-test,6387
67.42,09:42:44,in-test,6388
67.48,09:42:45,in-test,6389
67.58,09:42:46,in-test,6390
67.62,09:42:47,in-test,6391
67.57,09:42:48,in-test,6392
67.73,09:42:49,in-test,6393
67.92,09:42:50,in-test,6394
68.1,09:42:51,in-test,6395
68.25,09:42:52,in-test,6396
68.5,09:42:53,in-test,6397
68.72,09:42:54,in-test,6398
68.87,09:42:55,in-test,6399
68.95,09:42:56,in-test,6400
69.02,09:42:57,in-test,6401
69.15,09:42:58,in-test,6402
69.25,09:42:59,in-test,6403
69.32,09:43:00,in-test,6404
69.38,09:43:01,in-test,6405
69.42,09:43:02,in-test,6406
69.38,09:43:03,in-test,6407
69.37,09:43:04,in-test,6408
69.3,09:43:05,in-test,6409
69.28,09:43:06,in-test,6410
69.35,09:43:07,in-test,6411
69.63,09:43:08,in-test,6412
69.83,09:43:09,in-test,6413
70.08,09:43:10,in-test,6414
70.35,09:43:11,in-test,6415
70.6,09:43:12,in-test,6416
70.78,09:43:13,in-test,6417
70.98,09:43:14,in-test,6418
71.15,09:43:15,in-test,6419
71.3,09:43:16,in-test,6420
71.38,09:43:17,in-test,6421
71.42,09:43:18,in-test,6422
71.43,09:43:19,in-test,6423
71.42,09:43:20,in-test,6424
71.43,09:43:21,in-test,6425
71.4,09:43:22,in-test,6426
71.35,09:43:23,in-test,6427
71.23,09:43:24,in-test,6428
71.08,09:43:25,in-test,6429
70.88,09:43:26,in-test,6430
70.68,09:43:27,in-test,6431
70.57,09:43:28,in-test,6432
70.6,09:43:29,in-test,6433
70.53,09:43:30,in-test,6434
70.45,09:43:31,in-test,6435
70.45,09:43:32,in-test,6436
70.5,09:43:33,in-test,6437
70.53,09:43:34,in-test,6438
70.58,09:43:35,in-test,6439
70.68,09:43:36,in-test,6440
70.77,09:43:37,in-test,6441
70.92,09:43:38,in-test,6442
71.02,09:43:39,in-test,6443
71.05,09:43:40,in-test,6444
71.1,09:43:41,in-test,6445
71.15,09:43:42,in-test,6446
71.25,09:43:43,in-test,6447
71.28,09:43:44,in-test,6448
71.32,09:43:45,in-test,6449
71.33,09:43:46,in-test,6450
71.37,09:43:47,in-test,6451
71.45,09:43:48,in-test,6452
71.73,09:43:49,in-test,6453
72.0,09:43:50,in-test,6454
72.42,09:43:51,in-test,6455
72.92,09:43:52,in-test,6456
73.33,09:43:53,in-test,6457
73.78,09:43:54,in-test,6458
74.27,09:43:55,in-test,6459
74.83,09:43:56,in-test,6460
75.43,09:43:57,in-test,6461
75.7,09:43:58,in-test,6462
75.98,09:43:59,in-test,6463
76.32,09:44:00,in-test,6464
76.65,09:44:01,in-test,6465
77.02,09:44:02,in-test,6466
77.5,09:44:03,in-test,6467
77.98,09:44:04,in-test,6468
78.47,09:44:05,in-test,6469
78.88,09:44:06,in-test,6470
79.27,09:44:07,in-test,6471
79.42,09:44:08,in-test,6472
79.62,09:44:09,in-test,6473
79.73,09:44:10,in-test,6474
79.82,09:44:11,in-test,6475
79.7,09:44:12,in-test,6476
79.63,09:44:13,in-test,6477
79.57,09:44:14,in-test,6478
79.52,09:44:15,in-test,6479
80.0,09:44:16,in-test,6480
80.6,09:44:17,in-test,6481
81.22,09:44:18,in-test,6482
81.82,09:44:19,in-test,6483
82.43,09:44:20,in-test,6484
83.02,09:44:21,in-test,6485
83.37,09:44:22,in-test,6486
83.77,09:44:23,in-test,6487
84.03,09:44:24,in-test,6488
84.3,09:44:25,in-test,6489
84.58,09:44:26,in-test,6490
84.85,09:44:27,in-test,6491
85.13,09:44:28,in-test,6492
85.43,09:44:29,in-test,6493
85.83,09:44:30,in-test,6494
86.22,09:44:31,in-test,6495
86.52,09:44:32,in-test,6496
86.77,09:44:33,in-test,6497
87.03,09:44:34,in-test,6498
87.22,09:44:35,in-test,6499
87.37,09:44:36,in-test,6500
87.55,09:44:37,in-test,6501
87.7,09:44:38,in-test,6502
87.75,09:44:39,in-test,6503
87.83,09:44:40,in-test,6504
87.92,09:44:41,in-test,6505
87.97,09:44:42,in-test,6506
87.97,09:44:43,in-test,6507
88.02,09:44:44,in-test,6508
88.0,09:44:45,in-test,6509
87.97,09:44:46,in-test,6510
87.92,09:44:47,in-test,6511
87.85,09:44:48,in-test,6512
87.62,09:44:49,in-test,6513
87.4,09:44:50,in-test,6514
87.05,09:44:51,in-test,6515
86.68,09:44:52,in-test,6516
86.32,09:44:53,in-test,6517
85.98,09:44:54,in-test,6518
85.67,09:44:55,in-test,6519
85.33,09:44:56,in-test,6520
85.02,09:44:57,in-test,6521
84.68,09:44:58,in-test,6522
84.33,09:44:59,in-test,6523
83.93,09:45:00,in-test,6524
83.5,09:45:01,in-test,6525
83.08,09:45:02,in-test,6526
82.52,09:45:03,in-test,6527
81.98,09:45:04,in-test,6528
81.52,09:45:05,in-test,6529
81.07,09:45:06,in-test,6530
80.58,09:45:07,in-test,6531
80.12,09:45:08,in-test,6532
79.7,09:45:09,in-test,6533
79.33,09:45:10,in-test,6534
78.97,09:45:11,in-test,6535
78.8,09:45:12,in-test,6536
78.63,09:45:13,in-test,6537
78.47,09:45:14,in-test,6538
78.28,09:45:15,in-test,6539
77.58,09:45:16,in-test,6540
76.92,09:45:17,in-test,6541
76.37,09:45:18,in-test,6542
75.78,09:45:19,in-test,6543
75.27,09:45:20,in-test,6544
74.73,09:45:21,in-test,6545
74.45,09:45:22,in-test,6546
74.15,09:45:23,in-test,6547
73.98,09:45:24,in-test,6548
73.87,09:45:25,in-test,6549
73.73,09:45:26,in-test,6550
73.78,09:45:27,in-test,6551
73.92,09:45:28,in-test,6552
74.0,09:45:29,in-test,6553
74.1,09:45:30,in-test,6554
74.27,09:45:31,in-test,6555
74.45,09:45:32,in-test,6556
74.68,09:45:33,in-test,6557
74.92,09:45:34,in-test,6558
75.3,09:45:35,in-test,6559
75.68,09:45:36,in-test,6560
76.07,09:45:37,in-test,6561
76.45,09:45:38,in-test,6562
76.93,09:45:39,in-test,6563
77.38,09:45:40,in-test,6564
77.67,09:45:41,in-test,6565
77.62,09:45:42,in-test,6566
77.57,09:45:43,in-test,6567
77.55,09:45:44,in-test,6568
77.62,09:45:45,in-test,6569
77.7,09:45:46,in-test,6570
77.77,09:45:47,in-test,6571
77.83,09:45:48,in-test,6572
77.92,09:45:49,in-test,6573
77.95,09:45:50,in-test,6574
77.98,09:45:51,in-test,6575
77.98,09:45:52,in-test,6576
78.0,09:45:53,in-test,6577
78.0,09:45:54,in-test,6578
77.95,09:45:55,in-test,6579
77.92,09:45:56,in-test,6580
77.85,09:45:57,in-test,6581
77.85,09:45:58,in-test,6582
77.87,09:45:59,in-test,6583
77.9,09:46:00,in-test,6584
77.95,09:46:01,in-test,6585
78.0,09:46:02,in-test,6586
78.12,09:46:03,in-test,6587
78.1,09:46:04,in-test,6588
78.15,09:46:05,in-test,6589
78.22,09:46:06,in-test,6590
78.28,09:46:07,in-test,6591
78.32,09:46:08,in-test,6592
78.28,09:46:09,in-test,6593
78.23,09:46:10,in-test,6594
78.15,09:46:11,in-test,6595
78.1,09:46:12,in-test,6596
78.0,09:46:13,in-test,6597
77.9,09:46:14,in-test,6598
77.82,09:46:15,in-test,6599
77.73,09:46:16,in-test,6600
77.62,09:46:17,in-test,6601
77.43,09:46:18,in-test,6602
77.27,09:46:19,in-test,6603
77.02,09:46:20,in-test,6604
76.82,09:46:21,in-test,6605
76.65,09:46:22,in-test,6606
76.5,09:46:23,in-test,6607
76.38,09:46:24,in-test,6608
76.2,09:46:25,in-test,6609
76.02,09:46:26,in-test,6610
75.63,09:46:27,in-test,6611
75.22,09:46:28,in-test,6612
74.8,09:46:29,in-test,6613
74.3,09:46:30,in-test,6614
73.78,09:46:31,in-test,6615
73.27,09:46:32,in-test,6616
72.73,09:46:33,in-test,6617
72.22,09:46:34,in-test,6618
71.62,09:46:35,in-test,6619
70.98,09:46:36,in-test,6620
70.33,09:46:37,in-test,6621
69.65,09:46:38,in-test,6622
68.97,09:46:39,in-test,6623
68.27,09:46:40,in-test,6624
67.77,09:46:41,in-test,6625
67.63,09:46:42,in-test,6626
67.47,09:46:43,in-test,6627
67.32,09:46:44,in-test,6628
67.17,09:46:45,in-test,6629
67.02,09:46:46,in-test,6630
66.95,09:46:47,in-test,6631
66.83,09:46:48,in-test,6632
66.72,09:46:49,in-test,6633
66.67,09:46:50,in-test,6634
66.63,09:46:51,in-test,6635
66.6,09:46:52,in-test,6636
66.55,09:46:53,in-test,6637
66.5,09:46:54,in-test,6638
66.55,09:46:55,in-test,6639
66.75,09:46:56,in-test,6640
66.98,09:46:57,in-test,6641
67.3,09:46:58,in-test,6642
67.62,09:46:59,in-test,6643
67.93,09:47:00,in-test,6644
68.25,09:47:01,in-test,6645
68.58,09:47:02,in-test,6646
68.93,09:47:03,in-test,6647
69.38,09:47:04,in-test,6648
69.72,09:47:05,in-test,6649
70.08,09:47:06,in-test,6650
70.5,09:47:07,in-test,6651
70.95,09:47:08,in-test,6652
71.42,09:47:09,in-test,6653
71.88,09:47:10,in-test,6654
72.4,09:47:11,in-test,6655
72.92,09:47:12,in-test,6656
73.48,09:47:13,in-test,6657
74.07,09:47:14,in-test,6658
74.65,09:47:15,in-test,6659
75.22,09:47:16,in-test,6660
75.78,09:47:17,in-test,6661
76.3,09:47:18,in-test,6662
76.83,09:47:19,in-test,6663
77.32,09:47:20,in-test,6664
77.73,09:47:21,in-test,6665
78.13,09:47:22,in-test,6666
78.5,09:47:23,in-test,6667
78.87,09:47:24,in-test,6668
79.28,09:47:25,in-test,6669
79.72,09:47:26,in-test,6670
80.15,09:47:27,in-test,6671
80.58,09:47:28,in-test,6672
81.1,09:47:29,in-test,6673
81.58,09:47:30,in-test,6674
82.07,09:47:31,in-test,6675
82.57,09:47:32,in-test,6676
83.1,09:47:33,in-test,6677
83.62,09:47:34,in-test,6678
84.1,09:47:35,in-test,6679
84.65,09:47:36,in-test,6680
85.23,09:47:37,in-test,6681
85.78,09:47:38,in-test,6682
86.3,09:47:39,in-test,6683
86.83,09:47:40,in-test,6684
87.28,09:47:41,in-test,6685
87.7,09:47:42,in-test,6686
88.03,09:47:43,in-test,6687
88.33,09:47:44,in-test,6688
88.63,09:47:45,in-test,6689
88.97,09:47:46,in-test,6690
89.25,09:47:47,in-test,6691
89.6,09:47:48,in-test,6692
89.95,09:47:49,in-test,6693
90.27,09:47:50,in-test,6694
90.62,09:47:51,in-test,6695
90.92,09:47:52,in-test,6696
91.17,09:47:53,in-test,6697
91.45,09:47:54,in-test,6698
91.67,09:47:55,in-test,6699
91.68,09:47:56,in-test,6700
91.75,09:47:57,in-test,6701
91.65,09:47:58,in-test,6702
91.67,09:47:59,in-test,6703
91.68,09:48:00,in-test,6704
91.75,09:48:01,in-test,6705
91.82,09:48:02,in-test,6706
91.92,09:48:03,in-test,6707
92.02,09:48:04,in-test,6708
92.12,09:48:05,in-test,6709
92.23,09:48:06,in-test,6710
92.35,09:48:07,in-test,6711
92.47,09:48:08,in-test,6712
92.7,09:48:09,in-test,6713
92.92,09:48:10,in-test,6714
93.1,09:48:11,in-test,6715
93.32,09:48:12,in-test,6716
93.68,09:48:13,in-test,6717
94.02,09:48:14,in-test,6718
94.37,09:48:15,in-test,6719
94.75,09:48:16,in-test,6720
95.1,09:48:17,in-test,6721
95.45,09:48:18,in-test,6722
95.83,09:48:19,in-test,6723
96.25,09:48:20,in-test,6724
96.7,09:48:21,in-test,6725
97.15,09:48:22,in-test,6726
97.57,09:48:23,in-test,6727
97.97,09:48:24,in-test,6728
98.32,09:48:25,in-test,6729
98.67,09:48:26,in-test,6730
99.02,09:48:27,in-test,6731
99.38,09:48:28,in-test,6732
99.63,09:48:29,in-test,6733
99.98,09:48:30,in-test,6734
100.27,09:48:31,in-test,6735
100.38,09:48:32,in-test,6736
100.48,09:48:33,in-test,6737
100.47,09:48:34,in-test,6738
100.48,09:48:35,in-test,6739
100.4,09:48:36,in-test,6740
100.27,09:48:37,in-test,6741
100.2,09:48:38,in-test,6742
100.15,09:48:39,in-test,6743
100.15,09:48:40,in-test,6744
100.2,09:48:41,in-test,6745
100.23,09:48:42,in-test,6746
100.42,09:48:43,in-test,6747
100.6,09:48:44,in-test,6748
100.77,09:48:45,in-test,6749
100.83,09:48:46,in-test,6750
100.9,09:48:47,in-test,6751
100.97,09:48:48,in-test,6752
101.18,09:48:49,in-test,6753
101.45,09:48:50,in-test,6754
101.67,09:48:51,in-test,6755
101.93,09:48:52,in-test,6756
102.23,09:48:53,in-test,6757
102.58,09:48:54,in-test,6758
102.93,09:48:55,in-test,6759
103.32,09:48:56,in-test,6760
103.57,09:48:57,in-test,6761
103.82,09:48:58,in-test,6762
103.97,09:48:59,in-test,6763
104.13,09:49:00,in-test,6764
104.27,09:49:01,in-test,6765
104.38,09:49:02,in-test,6766
104.5,09:49:03,in-test,6767
104.6,09:49:04,in-test,6768
104.72,09:49:05,in-test,6769
104.78,09:49:06,in-test,6770
104.48,09:49:07,in-test,6771
104.2,09:49:08,in-test,6772
103.87,09:49:09,in-test,6773
103.55,09:49:10,in-test,6774
103.25,09:49:11,in-test,6775
102.93,09:49:12,in-test,6776
102.48,09:49:13,in-test,6777
102.05,09:49:14,in-test,6778
101.65,09:49:15,in-test,6779
101.2,09:49:16,in-test,6780
100.75,09:49:17,in-test,6781
100.33,09:49:18,in-test,6782
99.92,09:49:19,in-test,6783
99.48,09:49:20,in-test,6784
99.07,09:49:21,in-test,6785
98.65,09:49:22,in-test,6786
98.25,09:49:23,in-test,6787
97.8,09:49:24,in-test,6788
97.3,09:49:25,in-test,6789
96.83,09:49:26,in-test,6790
96.4,09:49:27,in-test,6791
95.92,09:49:28,in-test,6792
95.47,09:49:29,in-test,6793
94.98,09:49:30,in-test,6794
94.47,09:49:31,in-test,6795
94.87,09:49:32,in-test,6796
95.18,09:49:33,in-test,6797
95.6,09:49:34,in-test,6798
96.05,09:49:35,in-test,6799
96.53,09:49:36,in-test,6800
97.05,09:49:37,in-test,6801
97.52,09:49:38,in-test,6802
98.03,09:49:39,in-test,6803
98.55,09:49:40,in-test,6804
99.03,09:49:41,in-test,6805
99.52,09:49:42,in-test,6806
99.95,09:49:43,in-test,6807
100.38,09:49:44,in-test,6808
100.7,09:49:45,in-test,6809
101.08,09:49:46,in-test,6810
101.47,09:49:47,in-test,6811
101.82,09:49:48,in-test,6812
101.98,09:49:49,in-test,6813
102.17,09:49:50,in-test,6814
102.28,09:49:51,in-test,6815
102.42,09:49:52,in-test,6816
102.52,09:49:53,in-test,6817
102.68,09:49:54,in-test,6818
102.83,09:49:55,in-test,6819
102.87,09:49:56,in-test,6820
102.7,09:49:57,in-test,6821
102.5,09:49:58,in-test,6822
102.27,09:49:59,in-test,6823
102.0,09:50:00,in-test,6824
101.73,09:50:01,in-test,6825
101.48,09:50:02,in-test,6826
101.22,09:50:03,in-test,6827
100.93,09:50:04,in-test,6828
100.7,09:50:05,in-test,6829
100.5,09:50:06,in-test,6830
100.62,09:50:07,in-test,6831
100.72,09:50:08,in-test,6832
100.75,09:50:09,in-test,6833
100.78,09:50:10,in-test,6834
100.78,09:50:11,in-test,6835
100.72,09:50:12,in-test,6836
100.62,09:50:13,in-test,6837
100.53,09:50:14,in-test,6838
100.45,09:50:15,in-test,6839
100.38,09:50:16,in-test,6840
100.37,09:50:17,in-test,6841
100.23,09:50:18,in-test,6842
100.1,09:50:19,in-test,6843
100.0,09:50:20,in-test,6844
99.92,09:50:21,in-test,6845
99.82,09:50:22,in-test,6846
99.77,09:50:23,in-test,6847
99.98,09:50:24,in-test,6848
100.25,09:50:25,in-test,6849
100.43,09:50:26,in-test,6850
100.6,09:50:27,in-test,6851
100.77,09:50:28,in-test,6852
100.95,09:50:29,in-test,6853
101.15,09:50:30,in-test,6854
101.42,09:50:31,in-test,6855
100.93,09:50:32,in-test,6856
100.55,09:50:33,in-test,6857
100.2,09:50:34,in-test,6858
99.8,09:50:35,in-test,6859
99.5,09:50:36,in-test,6860
99.18,09:50:37,in-test,6861
98.87,09:50:38,in-test,6862
98.55,09:50:39,in-test,6863
98.27,09:50:40,in-test,6864
98.02,09:50:41,in-test,6865
97.75,09:50:42,in-test,6866
97.5,09:50:43,in-test,6867
97.27,09:50:44,in-test,6868
97.15,09:50:45,in-test,6869
97.03,09:50:46,in-test,6870
96.97,09:50:47,in-test,6871
96.87,09:50:48,in-test,6872
96.62,09:50:49,in-test,6873
96.32,09:50:50,in-test,6874
96.13,09:50:51,in-test,6875
95.98,09:50:52,in-test,6876
95.87,09:50:53,in-test,6877
95.58,09:50:54,in-test,6878
95.33,09:50:55,in-test,6879
95.2,09:50:56,in-test,6880
95.37,09:50:57,in-test,6881
95.65,09:50:58,in-test,6882
95.95,09:50:59,in-test,6883
96.25,09:51:00,in-test,6884
96.55,09:51:01,in-test,6885
96.83,09:51:02,in-test,6886
97.12,09:51:03,in-test,6887
97.4,09:51:04,in-test,6888
97.65,09:51:05,in-test,6889
97.88,09:51:06,in-test,6890
98.12,09:51:07,in-test,6891
98.33,09:51:08,in-test,6892
98.58,09:51:09,in-test,6893
98.88,09:51:10,in-test,6894
99.2,09:51:11,in-test,6895
99.57,09:51:12,in-test,6896
99.98,09:51:13,in-test,6897
100.28,09:51:14,in-test,6898
100.53,09:51:15,in-test,6899
100.83,09:51:16,in-test,6900
101.07,09:51:17,in-test,6901
101.5,09:51:18,in-test,6902
101.88,09:51:19,in-test,6903
102.23,09:51:20,in-test,6904
102.57,09:51:21,in-test,6905
102.88,09:51:22,in-test,6906
103.18,09:51:23,in-test,6907
103.37,09:51:24,in-test,6908
103.48,09:51:25,in-test,6909
103.77,09:51:26,in-test,6910
104.07,09:51:27,in-test,6911
104.4,09:51:28,in-test,6912
104.73,09:51:29,in-test,6913
105.02,09:51:30,in-test,6914
105.37,09:51:31,in-test,6915
105.8,09:51:32,in-test,6916
106.25,09:51:33,in-test,6917
106.7,09:51:34,in-test,6918
107.18,09:51:35,in-test,6919
107.62,09:51:36,in-test,6920
108.02,09:51:37,in-test,6921
108.47,09:51:38,in-test,6922
108.92,09:51:39,in-test,6923
109.3,09:51:40,in-test,6924
109.68,09:51:41,in-test,6925
110.1,09:51:42,in-test,6926
110.53,09:51:43,in-test,6927
110.92,09:51:44,in-test,6928
111.25,09:51:45,in-test,6929
111.72,09:51:46,in-test,6930
112.1,09:51:47,in-test,6931
112.53,09:51:48,in-test,6932
113.17,09:51:49,in-test,6933
113.95,09:51:50,in-test,6934
114.73,09:51:51,in-test,6935
115.45,09:51:52,in-test,6936
116.13,09:51:53,in-test,6937
116.83,09:51:54,in-test,6938
117.52,09:51:55,in-test,6939
118.2,09:51:56,in-test,6940
119.15,09:51:57,in-test,6941
120.02,09:51:58,in-test,6942
120.9,09:51:59,in-test,6943
121.82,09:52:00,in-test,6944
122.77,09:52:01,in-test,6945
123.42,09:52:02,in-test,6946
124.02,09:52:03,in-test,6947
124.7,09:52:04,in-test,6948
125.37,09:52:05,in-test,6949
126.07,09:52:06,in-test,6950
126.77,09:52:07,in-test,6951
127.45,09:52:08,in-test,6952
128.08,09:52:09,in-test,6953
128.67,09:52:10,in-test,6954
129.28,09:52:11,in-test,6955
129.88,09:52:12,in-test,6956
130.45,09:52:13,in-test,6957
131.12,09:52:14,in-test,6958
131.78,09:52:15,in-test,6959
132.4,09:52:16,in-test,6960
133.13,09:52:17,in-test,6961
133.78,09:52:18,in-test,6962
134.38,09:52:19,in-test,6963
135.02,09:52:20,in-test,6964
135.63,09:52:21,in-test,6965
136.28,09:52:22,in-test,6966
136.93,09:52:23,in-test,6967
137.48,09:52:24,in-test,6968
138.08,09:52:25,in-test,6969
138.58,09:52:26,in-test,6970
139.1,09:52:27,in-test,6971
139.58,09:52:28,in-test,6972
140.07,09:52:29,in-test,6973
140.55,09:52:30,in-test,6974
140.98,09:52:31,in-test,6975
141.05,09:52:32,in-test,6976
141.15,09:52:33,in-test,6977
141.27,09:52:34,in-test,6978
141.4,09:52:35,in-test,6979
141.48,09:52:36,in-test,6980
141.62,09:52:37,in-test,6981
141.73,09:52:38,in-test,6982
141.75,09:52:39,in-test,6983
141.72,09:52:40,in-test,6984
141.7,09:52:41,in-test,6985
141.68,09:52:42,in-test,6986
141.67,09:52:43,in-test,6987
141.72,09:52:44,in-test,6988
141.8,09:52:45,in-test,6989
141.6,09:52:46,in-test,6990
141.15,09:52:47,in-test,6991
140.72,09:52:48,in-test,6992
140.25,09:52:49,in-test,6993
139.65,09:52:50,in-test,6994
139.05,09:52:51,in-test,6995
138.43,09:52:52,in-test,6996
137.87,09:52:53,in-test,6997
137.28,09:52:54,in-test,6998
136.73,09:52:55,in-test,6999
136.17,09:52:56,in-test,7000
135.25,09:52:57,in-test,7001
134.28,09:52:58,in-test,7002
133.25,09:52:59,in-test,7003
132.22,09:53:00,in-test,7004
131.15,09:53:01,in-test,7005
130.23,09:53:02,in-test,7006
129.27,09:53:03,in-test,7007
128.27,09:53:04,in-test,7008
127.27,09:53:05,in-test,7009
126.2,09:53:06,in-test,7010
124.98,09:53:07,in-test,7011
123.72,09:53:08,in-test,7012
122.43,09:53:09,in-test,7013
121.15,09:53:10,in-test,7014
119.83,09:53:11,in-test,7015
118.55,09:53:12,in-test,7016
117.23,09:53:13,in-test,7017
115.9,09:53:14,in-test,7018
114.58,09:53:15,in-test,7019
113.32,09:53:16,in-test,7020
111.93,09:53:17,in-test,7021
110.6,09:53:18,in-test,7022
109.3,09:53:19,in-test,7023
107.95,09:53:20,in-test,7024
106.62,09:53:21,in-test,7025
105.28,09:53:22,in-test,7026
103.97,09:53:23,in-test,7027
102.65,09:53:24,in-test,7028
101.38,09:53:25,in-test,7029
100.1,09:53:26,in-test,7030
98.73,09:53:27,in-test,7031
97.37,09:53:28,in-test,7032
96.02,09:53:29,in-test,7033
94.65,09:53:30,in-test,7034
93.28,09:53:31,in-test,7035
92.42,09:53:32,in-test,7036
91.53,09:53:33,in-test,7037
90.57,09:53:34,in-test,7038
89.57,09:53:35,in-test,7039
88.58,09:53:36,in-test,7040
87.6,09:53:37,in-test,7041
86.58,09:53:38,in-test,7042
85.63,09:53:39,in-test,7043
84.7,09:53:40,in-test,7044
83.78,09:53:41,in-test,7045
82.83,09:53:42,in-test,7046
81.85,09:53:43,in-test,7047
80.83,09:53:44,in-test,7048
80.43,09:53:45,in-test,7049
80.15,09:53:46,in-test,7050
80.17,09:53:47,in-test,7051
80.18,09:53:48,in-test,7052
80.18,09:53:49,in-test,7053
80.18,09:53:50,in-test,7054
80.15,09:53:51,in-test,7055
80.15,09:53:52,in-test,7056
80.15,09:53:53,in-test,7057
80.15,09:53:54,in-test,7058
80.08,09:53:55,in-test,7059
79.98,09:53:56,in-test,7060
79.9,09:53:57,in-test,7061
79.85,09:53:58,in-test,7062
79.87,09:53:59,in-test,7063
79.85,09:54:00,in-test,7064
79.82,09:54:01,in-test,7065
79.88,09:54:02,in-test,7066
80.03,09:54:03,in-test,7067
80.17,09:54:04,in-test,7068
80.28,09:54:05,in-test,7069
80.45,09:54:06,in-test,7070
80.77,09:54:07,in-test,7071
81.17,09:54:08,in-test,7072
81.55,09:54:09,in-test,7073
81.92,09:54:10,in-test,7074
82.3,09:54:11,in-test,7075
82.67,09:54:12,in-test,7076
83.02,09:54:13,in-test,7077
83.38,09:54:14,in-test,7078
83.73,09:54:15,in-test,7079
84.07,09:54:16,in-test,7080
84.43,09:54:17,in-test,7081
84.73,09:54:18,in-test,7082
85.1,09:54:19,in-test,7083
85.33,09:54:20,in-test,7084
85.62,09:54:21,in-test,7085
85.93,09:54:22,in-test,7086
86.23,09:54:23,in-test,7087
86.48,09:54:24,in-test,7088
86.73,09:54:25,in-test,7089
86.78,09:54:26,in-test,7090
86.87,09:54:27,in-test,7091
86.93,09:54:28,in-test,7092
87.05,09:54:29,in-test,7093
87.15,09:54:30,in-test,7094
87.3,09:54:31,in-test,7095
87.2,09:54:32,in-test,7096
87.02,09:54:33,in-test,7097
86.95,09:54:34,in-test,7098
86.88,09:54:35,in-test,7099
86.83,09:54:36,in-test,7100
86.77,09:54:37,in-test,7101
86.63,09:54:38,in-test,7102
86.67,09:54:39,in-test,7103
86.6,09:54:40,in-test,7104
86.5,09:54:41,in-test,7105
86.42,09:54:42,in-test,7106
86.33,09:54:43,in-test,7107
86.22,09:54:44,in-test,7108
85.5,09:54:45,in-test,7109
84.83,09:54:46,in-test,7110
84.15,09:54:47,in-test,7111
83.47,09:54:48,in-test,7112
82.8,09:54:49,in-test,7113
82.15,09:54:50,in-test,7114
81.55,09:54:51,in-test,7115
80.9,09:54:52,in-test,7116
80.28,09:54:53,in-test,7117
79.65,09:54:54,in-test,7118
79.25,09:54:55,in-test,7119
